Time,Conc(ug/m3),Qtot(m3),AT(C),WS(MPS),no(V),RH(%),Delta(C),AT(C),E,U,M,I,L,R,N,F,P,D,C,T,
01/02/19 02:00,      4, 0.834,  25.0,   2.1, 0.009,    15,  37.4,  -9.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 03:00,      2, 0.834,  24.9,   2.1, 0.009,    15,  37.4,  -8.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 04:00,      2, 0.834,  25.1,   2.1, 0.009,    15,  37.4,  -8.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 05:00,      4, 0.834,  25.2,   2.1, 0.009,    15,  37.4,  -9.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 06:00,      3, 0.834,  25.1,   2.1, 0.009,    14,  37.4,  -9.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 07:00,      3, 0.834,  25.2,   2.1, 0.009,    15,  37.4,  -8.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 08:00,      2, 0.834,  25.3,   2.1, 0.009,    15,  37.4,  -7.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 09:00,      1, 0.834,  25.4,   2.1, 0.009,    16,  37.4,  -6.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 10:00,      0, 0.834,  25.6,   2.1, 0.009,    17,  37.4,  -5.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 11:00,     -0, 0.834,  25.8,   2.1, 0.009,    16,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 12:00,     -0, 0.834,  25.9,   2.1, 0.009,    15,  37.4,  -2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 13:00,     -0, 0.834,  25.9,   2.1, 0.009,    15,  37.4,  -1.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 14:00,     -0, 0.834,  25.8,   2.1, 0.009,    15,  37.4,  -1.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 15:00,     -0, 0.834,  26.0,   2.1, 0.009,    15,  37.4,  -0.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 16:00,      1, 0.834,  25.9,   2.1, 0.009,    15,  37.3,  -1.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 17:00,      4, 0.834,  25.8,   2.1, 0.009,    16,  37.4,  -1.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 18:00,      7, 0.834,  25.7,   2.1, 0.009,    16,  37.4,  -2.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 19:00,     12, 0.834,  25.7,   2.1, 0.009,    16,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 20:00,      5, 0.834,  25.7,   2.1, 0.009,    16,  37.4,  -3.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 21:00,     -2, 0.834,  25.6,   2.1, 0.009,    17,  37.4,  -4.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 22:00,     -1, 0.834,  25.5,   2.1, 0.009,    16,  37.4,  -4.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/02/19 23:00,      1, 0.834,  25.5,   2.1, 0.009,    16,  37.4,  -4.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 00:00,      2, 0.834,  25.5,   2.1, 0.009,    16,  37.4,  -5.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 01:00,      0, 0.834,  25.5,   2.1, 0.009,    16,  37.4,  -4.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 02:00,     -1, 0.834,  25.5,   2.1, 0.009,    16,  37.4,  -4.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 03:00,      0, 0.834,  25.6,   2.1, 0.009,    16,  37.4,  -4.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 04:00,      3, 0.834,  25.6,   2.1, 0.009,    17,  37.4,  -3.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 05:00,      2, 0.834,  25.6,   2.1, 0.009,    17,  37.4,  -3.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 06:00,     -0, 0.835,  25.7,   2.1, 0.009,    17,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 07:00,     -1, 0.834,  25.7,   2.1, 0.009,    17,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 08:00,      1, 0.834,  25.7,   2.1, 0.009,    17,  37.4,  -2.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 09:00,      2, 0.834,  25.7,   2.1, 0.009,    18,  37.4,  -1.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 10:00,     -1, 0.834,  25.8,   2.1, 0.009,    18,  37.4,  -0.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 11:00,     -2, 0.834,  25.9,   2.1, 0.009,    18,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 12:00,     -0, 0.834,  25.9,   2.1, 0.009,    18,  37.4,   0.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 13:00,      2, 0.834,  25.9,   2.1, 0.009,    18,  37.4,   0.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 14:00,      4, 0.834,  25.9,   2.1, 0.009,    18,  37.4,   1.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 15:00,      5, 0.834,  25.9,   2.1, 0.009,    18,  37.4,   1.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 16:00,      6, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 17:00,      5, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   1.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 18:00,      6, 0.835,  25.8,   2.1, 0.009,    19,  37.4,   0.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 19:00,      6, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 20:00,      3, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 21:00,     -0, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 22:00,     -3, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/03/19 23:00,      0, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 00:00,      2, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 01:00,      1, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 02:00,      3, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 03:00,      3, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 04:00,      1, 0.835,  25.8,   2.1, 0.009,    19,  37.4,   0.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 05:00,      1, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 06:00,      3, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 07:00,      2, 0.834,  25.7,   2.1, 0.009,    19,  37.4,  -1.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 08:00,      2, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 09:00,     -1, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 10:00,     -1, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 11:00,      0, 0.834,  25.9,   2.1, 0.009,    18,  37.4,  -1.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 12:00,      1, 0.834,  26.1,   2.1, 0.009,    18,  37.4,   0.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 13:00,      2, 0.834,  26.1,   2.1, 0.009,    19,  37.4,   3.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 14:00,      1, 0.834,  26.0,   2.1, 0.009,    19,  37.4,   4.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 15:00,      3, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   4.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 16:00,      5, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   4.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 17:00,      3, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   2.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 18:00,      1, 0.834,  25.7,   2.1, 0.009,    20,  37.4,  -0.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 19:00,      2, 0.834,  25.7,   2.1, 0.009,    19,  37.4,  -1.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 20:00,      3, 0.834,  25.7,   2.1, 0.009,    19,  37.4,  -2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 21:00,      3, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 22:00,      2, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/04/19 23:00,      2, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 00:00,     -0, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 01:00,     -1, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 02:00,      0, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 03:00,     -1, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 04:00,      2, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 05:00,      6, 0.834,  25.7,   2.1, 0.009,    20,  37.4,  -1.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 06:00,      4, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 07:00,      0, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 08:00,     -0, 0.834,  25.8,   2.1, 0.009,    20,  37.4,   0.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 09:00,      1, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   0.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 10:00,      2, 0.834,  25.9,   2.1, 0.009,    20,  37.4,  -0.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 11:00,      1, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   1.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 12:00,      1, 0.834,  26.0,   2.1, 0.009,    20,  37.4,   1.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 13:00,      3, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   1.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 14:00,      1, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   2.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 15:00,      2, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   2.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 16:00,      3, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 17:00,      3, 0.834,  25.9,   2.1, 0.009,    20,  37.4,   0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 18:00,      2, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 19:00,      0, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 20:00,      2, 0.834,  25.8,   2.1, 0.009,    19,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 21:00,      5, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   0.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 22:00,      3, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   2.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/05/19 23:00,      3, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 00:00,      1, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   3.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 01:00,     -2, 0.834,  25.9,   2.1, 0.009,    20,  37.3,   3.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 02:00,     -1, 0.834,  25.9,   2.1, 0.009,    19,  37.4,   3.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 03:00,     -1, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   4.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 04:00,      0, 0.834,  25.8,   2.1, 0.009,    18,  37.4,   3.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 05:00,     -1, 0.834,  25.8,   2.1, 0.009,    18,  37.4,   3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 06:00,     -1, 0.834,  25.8,   2.1, 0.009,    18,  37.4,   1.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 07:00,      1, 0.834,  25.7,   2.1, 0.009,    19,  37.4,   1.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 08:00,      5, 0.835,  25.8,   2.1, 0.009,    18,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 09:00,      5, 0.834,  25.7,   2.1, 0.009,    18,  37.4,   0.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 10:00,      3, 0.834,  25.9,   2.1, 0.009,    17,  37.4,   2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 11:00,     -0, 0.834,  25.8,   2.1, 0.009,    17,  37.4,   2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 12:00,     -2, 0.834,  25.9,   2.1, 0.009,    17,  37.4,   2.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 13:00,      1, 0.834,  26.0,   2.1, 0.009,    17,  37.4,   3.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 14:00,      2, 0.834,  26.0,   2.1, 0.009,    17,  37.4,   2.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 15:00,     -0, 0.834,  26.0,   2.1, 0.009,    18,  37.4,   2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 16:00,      1, 0.834,  25.9,   2.1, 0.009,    18,  37.4,   1.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 17:00,      3, 0.834,  25.8,   2.1, 0.009,    18,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 18:00,      3, 0.834,  25.7,   2.1, 0.009,    18,  37.4,  -2.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 19:00,      2, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 20:00,     -1, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 21:00,      1, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 22:00,      3, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -4.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/19 23:00,      2, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 00:00,      2, 0.834,  25.5,   2.1, 0.009,    18,  37.4,  -4.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 01:00,      6, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -4.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 02:00,      6, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 03:00,      4, 0.835,  25.6,   2.1, 0.009,    18,  37.4,  -4.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 04:00,      6, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -4.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 05:00,      6, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 06:00,      7, 0.834,  25.7,   2.1, 0.009,    18,  37.4,  -3.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 07:00,      3, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 08:00,     -0, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 09:00,      1, 0.834,  25.7,   2.1, 0.009,    19,  37.4,  -3.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 10:00,      1, 0.835,  26.2,   2.1, 0.009,    18,  37.4,  -0.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 11:00,      2, 0.834,  26.3,   2.1, 0.009,    17,  37.4,  -0.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 12:00,      1, 0.834,  26.2,   2.1, 0.009,    17,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 13:00,     -0, 0.834,  26.1,   2.1, 0.009,    17,  37.4,   1.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 14:00,      1, 0.834,  26.0,   2.1, 0.009,    15,  37.4,   3.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 15:00,      2, 0.835,  26.2,   2.1, 0.009,    15,  37.4,   3.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 16:00,      3, 0.834,  25.9,   2.1, 0.009,    15,  37.4,   1.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 17:00,      2, 0.834,  25.7,   2.1, 0.009,    15,  37.4,  -0.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 18:00,      1, 0.834,  25.6,   2.1, 0.009,    15,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 19:00,      3, 0.834,  25.5,   2.1, 0.009,    15,  37.4,  -4.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 20:00,      3, 0.834,  25.4,   2.1, 0.009,    16,  37.4,  -5.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 21:00,      0, 0.834,  25.3,   2.1, 0.009,    15,  37.4,  -7.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 22:00,     -4, 0.834,  25.2,   2.1, 0.009,    15,  37.4,  -8.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/07/19 23:00,     -5, 0.834,  25.2,   2.1, 0.009,    15,  37.4,  -8.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 00:00,     -2, 0.834,  25.1,   2.1, 0.009,    14,  37.4,  -9.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 01:00,      0, 0.834,  25.1,   2.1, 0.009,    14,  37.4,  -9.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 02:00,     -1, 0.834,  25.1,   2.1, 0.009,    14,  37.4,  -9.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 03:00,     -4, 0.834,  25.1,   2.1, 0.009,    13,  37.4, -10.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 04:00,     -4, 0.834,  25.1,   2.1, 0.009,    13,  37.4, -10.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 05:00,     -0, 0.834,  25.1,   2.1, 0.009,    14,  37.4,  -9.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 06:00,      0, 0.834,  25.3,   2.1, 0.009,    14,  37.4,  -7.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 07:00,     -2, 0.834,  25.3,   2.1, 0.009,    13,  37.4,  -6.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 08:00,     -1, 0.834,  25.4,   2.1, 0.009,    13,  37.4,  -5.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 09:00,      1, 0.834,  25.4,   2.1, 0.009,    13,  37.4,  -3.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 10:00,      1, 0.834,  25.6,   2.1, 0.009,    13,  37.4,  -2.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 11:00,      0, 0.834,  25.7,   2.1, 0.009,    12,  37.4,  -1.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 12:00,     -1, 0.834,  25.8,   2.1, 0.009,    12,  37.4,  -0.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 13:00,      0, 0.834,  25.8,   2.1, 0.009,    12,  37.4,   0.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 14:00,      1, 0.834,  25.9,   2.1, 0.009,    12,  37.4,   0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 15:00,     -1, 0.834,  25.7,   2.1, 0.009,    16,  37.4,  -1.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 16:00,     -4, 0.834,  25.7,   2.1, 0.009,    18,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 17:00,     -3, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 18:00,     -3, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -3.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 19:00,     -1, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -2.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 20:00,      1, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 21:00,     -1, 0.834,  25.6,   2.1, 0.009,    18,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 22:00,     -0, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/08/19 23:00,      2, 0.835,  25.5,   2.1, 0.009,    19,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 00:00,      4, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.5,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 01:00,      2, 0.834,  25.6,   2.1, 0.009,    19,  37.3,  -2.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 02:00,     -1, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 03:00,     -0, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 04:00,      1, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 05:00,      0, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 06:00,      1, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -3.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 07:00,      1, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 08:00,      1, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.7,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 09:00,      1, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 10:00,      1, 0.834,  25.5,   2.1, 0.009,    19,  37.4,  -2.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 11:00,     -2, 0.834,  25.6,   2.1, 0.009,    19,  37.4,  -2.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 12:00,     -3, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -1.4,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 13:00,      1, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -1.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 14:00,      4, 0.835,  25.8,   2.1, 0.009,    20,  37.4,  -0.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 15:00,      2, 0.834,  25.8,   2.1, 0.009,    20,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 16:00,      3, 0.834,  25.8,   2.1, 0.009,    21,  37.4,  -0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 17:00,      6, 0.834,  25.8,   2.1, 0.009,    21,  37.4,  -0.2,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 18:00,      1, 0.834,  25.8,   2.1, 0.009,    21,  37.4,  -0.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 19:00,     -0, 0.834,  25.8,   2.1, 0.009,    22,  37.4,   0.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 20:00,      5, 0.834,  25.8,   2.1, 0.009,    22,  37.4,   0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 21:00,      6, 0.834,  25.6,   2.1, 0.009,    21,  37.4,  -0.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 22:00,      5, 0.834,  25.6,   2.1, 0.009,    22,  37.4,   0.1,0,0,0,0,0,0,0,0,0,1,0,0,
01/09/19 23:00,      4, 0.834,  25.7,   2.1, 0.009,    22,  37.4,   1.0,0,0,0,0,0,0,0,0,0,1,0,0,
01/10/19 00:00,      3, 0.834,  25.8,   2.1, 0.009,    22,  37.4,   0.8,0,0,0,0,0,0,0,0,0,1,0,0,
01/10/19 01:00,      4, 0.835,  25.7,   2.1, 0.009,    21,  37.4,  -0.3,0,0,0,0,0,0,0,0,0,1,0,0,
01/10/19 02:00,      1, 0.834,  25.8,   2.1, 0.009,    21,  37.4,  -0.0,0,0,0,0,0,0,0,0,0,1,0,0,
